i,j,y,t
480,356,-0.231795246738306,2
481,699,-0.904304532350274,1
481,699,-0.568260790824352,2
482,779,1.53478819617282,1
482,984,1.41382361161335,2
483,788,0.080105932646445,1
483,798,-0.889707589951497,2
484,374,1.07423633420738,1
484,254,0.279936032230195,2
485,829,0.0959654371774304,1
485,829,0.288978754080024,2
486,861,0.570225747710285,1
486,861,0.865530256443364,2
487,714,-0.865273155827689,1
487,714,-0.890095022902188,2
488,530,2.30659384998892,1
488,530,1.44774880364422,2
489,334,0.409776986057222,1
489,334,0.422762749426992,2
490,728,-0.448055311283725,1
490,860,-0.498213008705862,2
491,575,1.08933588899039,1
491,575,1.73774101289455,2
492,552,0.00948616722632845,1
492,149,1.63810137819498,2
493,374,-1.28165638220541,1
493,374,-1.62269992644822,2
494,29,-1.36378101200185,1
494,886,-1.15316470908045,2
495,327,-1.41901048760361,1
495,327,-1.49740765226099,2
496,739,-0.12929417181359,1
496,739,-0.137272466464362,2
497,256,-1.31024143509293,1
497,256,-0.714436596615302,2
498,737,-0.099725188645301,1
498,174,-0.712298673070408,2
499,375,1.47722273476551,1
499,375,1.66912832263158,2
500,236,0.333780511447882,1
500,236,0.753921592359306,2
501,691,-1.70800639051207,1
501,557,-1.57135695627233,2
502,542,0.21157866621322,1
502,542,0.940603055238687,2
503,534,-0.102149885761689,1
503,534,-0.180215451635664,2
504,402,-0.75612651455081,1
504,514,-2.34427288767282,2
505,613,0.29849231670922,1
505,613,-0.259231698584338,2
506,258,-0.954507538384148,1
506,258,-1.61582968882547,2
507,418,-1.61935578127274,1
507,418,-0.891044579979626,2
508,265,-0.267560560160261,1
508,265,0.533815287468729,2
509,849,0.140466056469469,1
509,884,-1.34572277231062,2
510,276,1.26040143041995,1
510,276,0.747004281980626,2
511,237,-0.485172316999841,1
511,857,-0.92371570625966,2
512,112,0.517628430726024,1
512,112,0.2622293322509,2
513,879,0.66160376606795,1
513,207,-0.468887799204138,2
514,133,0.311354966201622,1
514,133,0.37026605569194,2
515,783,-0.507231035175813,1
515,783,-0.242973045725575,2
516,834,-0.433633736891779,1
516,834,-0.135818254085487,2
517,20,0.525422085577035,1
517,20,0.730943494087218,2
518,929,-1.33892678260482,1
518,193,-1.39619493951379,2
519,564,-1.12318403960277,1
519,564,-0.782152764302425,2
520,883,0.606578998042009,1
520,883,1.04771380584015,2
521,756,-0.714894962145817,1
521,756,-0.725971350343277,2
522,29,-2.19155600508627,1
522,29,-2.11871479046483,2
523,502,-0.704476280096388,1
523,502,-1.31750909983367,2
524,145,1.17890701868162,1
524,145,0.914829901337956,2
525,37,0.165414171408789,1
525,37,0.415127158003686,2
526,35,1.47553143595661,1
526,35,1.58187477674137,2
527,791,0.0515016244097223,1
527,791,-0.132837155807873,2
528,361,0.93812121329734,1
528,833,1.11719411882559,2
529,997,-0.774667715697559,1
529,997,-0.631533979456556,2
530,525,-0.893634348983937,1
530,525,0.213752444640799,2
531,269,-0.940991995158404,1
531,269,-0.455317365344541,2
532,942,-0.863371154781384,1
532,942,-0.676114991122086,2
533,436,0.670077714244973,1
533,436,0.127360620939167,2
534,387,2.63107496958313,1
534,387,2.16340037675617,2
535,319,0.512762023073597,1
535,225,0.100491302069618,2
536,565,1.15400139713714,1
536,565,1.22759337515739,2
537,995,1.3149828083422,1
537,995,1.58107480489862,2
538,299,-0.74068063407247,1
538,502,-0.644471091477549,2
539,29,-0.786646364075525,1
539,344,0.902712845141275,2
540,668,-1.21970871666755,1
540,668,-0.721020933152092,2
541,997,-0.946957746008478,1
541,997,-0.291558938075932,2
542,607,0.34453111316626,1
542,607,0.0301473254858884,2
543,77,-0.587331002993798,1
543,935,-1.39140147810092,2
544,640,1.30309280530715,1
544,640,1.7912414418203,2
545,9,1.59099504560369,1
545,9,1.17141911541085,2
546,980,-0.0264090056814697,1
546,6,-1.02619840515951,2
547,812,-0.424275330797726,1
547,812,0.094392060141626,2
548,836,2.39990788741246,1
548,836,2.27009905523288,2
549,625,-0.461361949093767,1
549,625,-0.12867209011572,2
550,475,1.9273631740222,1
550,881,0.864568298619446,2
551,117,-1.56117016834759,1
551,117,-1.48775223468478,2
552,709,0.908863444882625,1
552,709,1.25556464879228,2
553,493,1.67416570810503,1
553,453,-0.0873880835321424,2
554,190,1.97334944366924,1
554,574,1.3779604713856,2
555,470,-1.4866436709053,1
555,470,-1.38353955188624,2
556,976,-0.211061164196855,1
556,976,0.261843199910098,2
557,909,-0.29473773806452,1
557,909,0.0477004949746606,2
558,137,-0.326856204165554,1
558,291,0.204853128160259,2
559,505,-0.0030626311234345,1
559,980,0.843117619971014,2
560,995,-0.0121372363097246,1
560,995,-0.533450865425961,2
561,669,0.343624018366669,1
561,669,0.453916866604897,2
562,260,-1.51915542058028,1
562,260,-1.90415583358194,2
563,455,1.1970133819179,1
563,587,1.01772111110087,2
564,873,-1.02160100041275,1
564,433,-2.2068415576182,2
565,902,0.30246170125857,1
565,902,0.461242352495368,2
566,694,0.629545349264355,1
566,694,0.73786591543951,2
567,4,0.0326792869501956,1
567,4,-0.331892849171005,2
568,660,-0.927852363333365,1
568,280,-1.77576785744995,2
569,868,-0.85239539943809,1
569,868,0.086785588755064,2
570,682,0.60608554973867,1
570,682,0.408926817267041,2
571,140,-2.15490598439367,1
571,140,-2.01186710398623,2
572,549,-0.484868456062509,1
572,207,-1.5897495061137,2
573,315,0.197524373530309,1
573,315,0.440393753514528,2
574,365,0.287242411710877,1
574,365,0.639629416094867,2
575,89,1.30534746833264,1
575,89,0.984632660858102,2
576,665,0.110961684585636,1
576,876,1.04939122735076,2
577,728,-0.758655183672447,1
577,728,-0.506861024137591,2
578,251,-1.26449626208817,1
578,251,-0.668925193620275,2
579,783,0.510942962559834,1
579,783,0.0369948664541498,2
580,14,0.352918821453826,1
580,263,-0.523837790312643,2
581,215,0.562543304666638,1
581,614,-0.525846782422229,2
582,777,-2.8177703707583,1
582,777,-2.11518812034152,2
583,403,0.445680318511935,1
583,403,0.969418048603973,2
584,85,-1.79552715003448,1
584,535,-0.989270460292054,2
585,875,-0.758514388992314,1
585,718,1.01166955495762,2
586,225,0.715132198145203,1
586,194,1.32031613843195,2
587,435,0.17234956518448,1
587,435,-0.0452671208407813,2
588,630,1.07258889895806,1
588,630,0.769992580813572,2
589,783,-0.588907874761692,1
589,39,-1.54442918036235,2
590,522,-3.25172016802041,1
590,522,-3.05138938640651,2
591,99,-0.600944515234354,1
591,99,-0.528040438833079,2
592,371,0.844686564811185,1
592,371,0.859118996220428,2
593,269,0.22989187724457,1
593,312,-0.0435774677773294,2
594,630,1.41356165242794,1
594,176,0.617968476740113,2
595,445,-1.35964202399145,1
595,445,-0.995688703433645,2
596,387,0.396080739656278,1
596,387,0.115161602574258,2
597,437,-1.48686017040408,1
597,437,-1.81475708072249,2
598,377,1.37565556079889,1
598,377,1.39253234701734,2
599,801,2.31953815075767,1
599,801,2.06446664291927,2
600,70,1.21944233075806,1
600,396,0.72973924918985,2
601,320,1.20907544119503,1
601,320,0.669801637083621,2
602,247,0.358306442657353,1
602,233,-0.90861649432338,2
603,179,-1.13172004805686,1
603,682,-1.96636639113836,2
604,741,0.866551481048781,1
604,741,0.709364614007785,2
605,97,0.32159844829337,1
605,97,-0.201668906802269,2
606,467,-1.10577532188404,1
606,467,-1.07309307894545,2
607,561,-0.883237615753229,1
607,561,-1.25496539856126,2
608,53,-0.647409962045445,1
608,304,0.679007071540921,2
609,375,0.318672238357533,1
609,245,0.0992409435463806,2
610,243,-0.52312478709279,1
610,243,-0.262852237470314,2
611,658,-1.01555551901843,1
611,340,-1.51143280175019,2
612,676,2.22814703896991,1
612,676,2.01872630761812,2
613,711,0.0248407630675636,1
613,738,-0.475828625841034,2
614,188,1.09472562641952,1
614,188,0.764077606711154,2
615,505,-2.58158376290974,1
615,505,-1.93409025729374,2
616,626,-0.863156384519961,1
616,626,-1.0701429262951,2
617,490,-0.0952608898133513,1
617,828,-0.256230340960434,2
618,423,-1.25090915734339,1
618,423,-0.920906832231112,2
619,428,2.26552945554626,1
619,44,2.46878338444666,2
620,304,-0.259786613091947,1
620,304,-0.387960328655024,2
621,999,0.813542730454236,1
621,999,0.756324408820561,2
622,987,0.00766600536734513,1
622,987,-0.215551717480696,2
623,284,0.140139201671042,1
623,284,0.220653814028939,2
624,181,-0.690032515156388,1
624,181,-0.189309923801935,2
625,884,-0.538602508222134,1
625,884,-0.0642366794111326,2
626,60,0.431223786203917,1
626,60,-0.334997362744314,2
627,391,-2.06235425520879,1
627,175,-2.05327319535619,2
628,639,-2.74917096461371,1
628,185,-1.08275872845464,2
629,675,2.17196749451117,1
629,675,2.06840640781521,2
630,259,-1.01886196456062,1
630,42,-1.3255125044948,2
631,207,-3.30631916423181,1
631,207,-2.4534320655978,2
632,106,1.35544079776809,1
632,106,1.2191881381136,2
633,777,-1.0086412102718,1
633,777,-0.457950689156624,2
634,173,-1.88030704793075,1
634,173,-1.58737673561841,2
635,174,-2.85883591860476,1
635,174,-1.84498420815364,2
636,81,0.648719473321361,1
636,81,0.310209033757138,2
637,410,1.89986261616229,1
637,360,1.80816344793572,2
638,328,-0.0863613757739938,1
638,328,0.500176838840773,2
639,46,-1.24664789965176,1
639,46,-0.284489417140342,2
640,504,-1.03811314953245,1
640,504,-1.63485873715296,2
641,678,0.16996236956019,1
641,893,0.549683734234628,2
642,760,0.719461680161021,1
642,760,1.07439585074298,2
643,855,0.889512065411204,1
643,855,1.31705110630309,2
644,357,-0.102780500141669,1
644,357,-0.637446987818153,2
645,153,0.497835620529903,1
645,555,0.742817511219481,2
646,24,-0.681692558058765,1
646,24,-0.841030012129106,2
647,312,0.146868866092552,1
647,779,-0.642529008787235,2
648,265,0.177925023708572,1
648,265,0.393709920226284,2
649,669,0.472233347293118,1
649,669,0.354322941652256,2
650,924,-3.44918807316021,1
650,603,-2.7691374373953,2
651,646,-0.132416557418791,1
651,646,0.0383949219724218,2
652,912,0.26474321002398,1
652,912,0.645208221409652,2
653,109,-0.784701379170925,1
653,166,-1.44144657590471,2
654,753,1.0076102315582,1
654,753,1.64971741726952,2
655,528,-1.10728874685593,1
655,512,-1.24275420904841,2
656,393,0.921222393903447,1
656,393,1.30880552688393,2
657,821,0.283740394952393,1
657,821,0.890540968015498,2
658,686,0.274718561140719,1
658,28,0.994763697059515,2
659,134,0.158352321222065,1
659,134,-0.480010444683907,2
660,130,0.564064287599294,1
660,130,0.53342091674261,2
661,272,2.20139808483018,1
661,272,1.73636490104204,2
662,288,2.25877318943633,1
662,288,2.86991507732779,2
663,137,0.352097882585838,1
663,137,0.707617647720299,2
664,564,-1.92408662166361,1
664,293,-1.96632265389421,2
665,616,1.03676447520737,1
665,616,0.869579411803889,2
666,934,0.532909477626156,1
666,732,0.818094505157836,2
667,972,-0.250889151936585,1
667,692,0.239791659236125,2
668,676,0.870203334800951,1
668,594,-0.762208174911627,2
669,386,0.564161823242807,1
669,386,0.846217592922149,2
670,340,-1.31629423587048,1
670,757,-0.371494972872832,2
671,396,-0.66821187927949,1
671,396,-0.621101111120199,2
672,611,1.12867111330588,1
672,611,0.618974613763549,2
673,609,-1.22400045417563,1
673,609,-1.6549591044621,2
674,327,0.160982181070382,1
674,494,0.66909891569641,2
675,343,-1.50242522214642,1
675,343,-1.73341391272834,2
676,74,-0.3506261440429,1
676,295,-1.45049739666498,2
677,318,-1.20808813559944,1
677,318,-0.935715098801178,2
678,660,-0.86259315111696,1
678,660,-1.06506889384192,2
679,51,-0.612537825813176,1
679,887,-0.220710428276974,2
680,103,-0.0512923148106992,1
680,103,0.00202519063408142,2
681,473,0.183403721958175,1
681,473,0.813278895371972,2
682,255,-0.84721335211052,1
682,255,-1.46488743494564,2
683,889,-1.51389090203039,1
683,889,-1.17876406619447,2
684,931,-0.30573375792312,1
684,931,-0.609998234375043,2
685,247,-0.358812130086222,1
685,247,-0.27785277387771,2
686,597,-0.950156974295494,1
686,597,-1.25687878978159,2
687,383,0.275398411561308,1
687,383,0.930119661473418,2
688,283,-0.304413903833617,1
688,844,0.640139027676511,2
689,828,-2.23068727291481,1
689,828,-2.02688147198095,2
690,522,-0.145633428362487,1
690,522,-0.0799282911342991,2
691,364,0.846715950146801,1
691,917,1.85484518829552,2
692,122,1.37716836582804,1
692,122,1.93467872832765,2
693,38,-0.0435355419445328,1
693,38,0.290114087753428,2
694,602,-0.956999281712172,1
694,602,-0.875641870664634,2
695,515,2.43018011668091,1
695,515,2.91375796453414,2
696,696,-0.710530838889788,1
696,696,-1.07771582643494,2
697,918,0.55062230047768,1
697,918,1.09151410167989,2
698,867,-0.4816458105831,1
698,867,0.623312270944763,2
699,358,-1.65480974522594,1
699,358,-2.0417338804148,2
700,877,0.281483973323769,1
700,877,-0.752276623943622,2
701,183,-1.57632091094616,1
701,310,-1.57714466940533,2
702,595,-0.159571785790535,1
702,349,0.00657029642632309,2
703,730,0.531148866404179,1
703,187,-0.00635124272677084,2
704,199,-1.06680943075821,1
704,199,-1.33512641992942,2
705,789,0.240053785065215,1
705,436,1.30728117554813,2
706,250,0.683202988840313,1
706,250,1.03660268757607,2
707,870,-1.11091161431517,1
707,870,-0.447207346456525,2
708,469,-0.0336992703953309,1
708,116,0.761948991334558,2
709,991,0.434138370712402,1
709,991,0.247391526229034,2
710,778,0.9891308211846,1
710,778,0.884469285441046,2
711,753,0.530108332494329,1
711,753,0.290238202306393,2
712,155,-0.281679028939931,1
712,155,-0.0919358145881586,2
713,607,-0.34673308405216,1
713,876,0.39719434278748,2
714,850,2.06958259601315,1
714,850,2.39643683604493,2
715,35,1.13281161377945,1
715,35,1.15898739950208,2
716,312,1.28919010277034,1
716,312,1.39227895881451,2
717,74,-0.195437013453946,1
717,74,0.547040356323622,2
718,512,-0.668474601566508,1
718,512,0.123146930338867,2
719,165,0.0690164069987034,1
719,165,0.354071191423432,2
720,619,-0.851173775023741,1
720,619,-1.45601772880727,2
721,45,-1.42951302275084,1
721,45,-0.993391006415957,2
722,55,0.906483256964586,1
722,900,-0.382873510508665,2
723,83,-1.17368306584139,1
723,83,-1.38384899533885,2
724,510,-1.10064472984209,1
724,510,-0.952534577455529,2
725,557,-0.378405534391148,1
725,806,0.322755735382258,2
726,190,0.51191819932741,1
726,149,0.745779951316119,2
727,469,-0.560657913136937,1
727,218,0.643224904256465,2
728,731,-0.367643139826264,1
728,731,-0.955862911976935,2
729,164,1.04991395960229,1
729,164,0.77362502445408,2
730,783,2.25524332959035,1
730,783,1.50967122949148,2
731,500,1.6492363523125,1
731,500,2.03064956732152,2
732,68,-2.38931438904876,1
732,68,-1.88168448335155,2
733,838,1.51085123587275,1
733,838,1.97929180981438,2
734,170,-1.06862410484139,1
734,170,-1.2237774573424,2
735,991,0.31599375046126,1
735,991,0.233827044909466,2
736,316,-0.529666342887968,1
736,36,0.559497783754296,2
737,287,-0.592224375302176,1
737,287,-0.537577710916617,2
738,396,-0.272627004004643,1
738,396,-0.141369342129035,2
739,166,0.492867468937059,1
739,166,0.5530065435798,2
740,432,1.34701983033513,1
740,432,0.765371402068149,2
741,483,1.72463128168084,1
741,575,1.63246229767073,2
742,26,2.03333085264523,1
742,26,1.8750960329924,2
743,99,0.00433722279226723,1
743,713,0.535060444805494,2
744,154,-0.0818536562080632,1
744,154,0.0910170234776742,2
745,667,-2.22853123908677,1
745,667,-2.19185474739752,2
746,515,2.80751385933411,1
746,381,2.00489532820083,2
747,214,-1.33740823371203,1
747,214,-1.1627578580139,2
748,582,1.40551817060888,1
748,582,1.49487952499136,2
749,854,0.0734636190486149,1
749,854,0.332340170378515,2
750,138,2.75040457148159,1
750,138,2.58401361340121,2
751,300,-0.298740624843586,1
751,840,0.813773135362397,2
752,379,0.727748445138013,1
752,379,0.694493524070136,2
753,81,0.323324307114987,1
753,149,0.275133407482045,2
754,334,0.628901214361636,1
754,334,1.15428541058094,2
755,754,0.219020844785637,1
755,811,-0.0607787535298999,2
756,609,0.42324874516274,1
756,658,1.14994616097581,2
757,798,-0.807484149335599,1
757,798,-0.793048510128842,2
758,493,-1.35308031928413,1
758,493,-1.46334261527472,2
759,556,-0.919685708119818,1
759,510,-1.22165063368495,2
760,89,1.08480870671816,1
760,590,0.0668549445996796,2
761,708,0.334486392812275,1
761,708,0.0589532399789408,2
762,185,0.749311648834108,1
762,185,0.553261895615658,2
763,606,-0.916690053635807,1
763,606,-0.732329609558354,2
764,451,-0.153504255275939,1
764,451,0.142268161751365,2
765,338,0.175401144158793,1
765,338,0.160344030852306,2
766,85,0.264102455217929,1
766,85,0.377127418976184,2
767,126,-0.721674999612136,1
767,126,-1.44194583875965,2
768,201,-1.14399445795679,1
768,16,-0.0633494978308206,2
769,264,1.15318704536843,1
769,264,1.02544970421751,2
770,701,-2.23523748330013,1
770,701,-1.8950241502615,2
771,208,-0.871512229892672,1
771,208,-0.486784581662351,2
772,515,0.652795994623375,1
772,515,0.895778453867505,2
773,527,-2.68732501903497,1
773,269,-1.65232121314728,2
774,713,0.0640211318317264,1
774,399,0.395338534993319,2
775,605,1.97220554269755,1
775,146,2.01621764179944,2
776,131,-0.729864449940741,1
776,892,-0.0892878773873722,2
777,712,0.335663576594049,1
777,712,0.544860120707751,2
778,186,0.667889748834284,1
778,473,-0.165010187447434,2
779,515,0.266884438344042,1
779,93,-0.073284506823929,2
780,189,1.12105574625055,1
780,968,0.545597942570934,2
781,72,1.26180123134854,1
781,72,1.3409879745714,2
782,118,-0.369166235957433,1
782,118,-1.13248113526522,2
783,837,-1.40978081834622,1
783,411,-1.26171407463438,2
784,646,-1.04240725117898,1
784,399,-1.66524307924155,2
785,996,0.0642230079417559,1
785,996,0.0201343113406265,2
786,238,1.19410515399126,1
786,238,0.531443896982006,2
787,933,-1.50120768035826,1
787,933,-1.35413906071948,2
788,346,-1.7280111577186,1
788,346,-1.56443382386769,2
789,295,-0.63563856966385,1
789,295,-1.07248102654742,2
790,800,-0.176258597295056,1
790,800,-0.174819790724711,2
791,384,-1.5909504008262,1
791,539,-0.406674586027255,2
792,8,0.397283993383469,1
792,8,1.07909318643837,2
793,392,1.02089573489827,1
793,392,0.998631756988571,2
794,748,-0.445701831973112,1
794,748,-0.732073241661737,2
795,825,0.609757768623422,1
795,257,2.03534988352473,2
796,96,0.0939343652304255,1
796,96,0.760948171438639,2
797,28,-0.43724265734754,1
797,28,0.0955076588483789,2
798,116,0.601099194156967,1
798,116,0.764957821488408,2
799,777,-0.536044195079055,1
799,777,-0.136780817584488,2
800,538,-0.0116974126777213,1
800,538,0.608957860358432,2
801,188,-0.722260966064488,1
801,402,-0.0362936606830684,2
802,854,0.925526154054043,1
802,854,1.02214645104844,2
803,269,1.02113313834027,1
803,269,1.06695006650027,2
804,900,-1.09713922303359,1
804,959,-0.12313898105057,2
805,567,0.448196499300834,1
805,567,-0.191816239578219,2
806,409,-1.14032322033084,1
806,409,-0.327369025852058,2
807,568,1.76750988207551,1
807,568,1.8571365788371,2
808,282,0.716731093723914,1
808,282,0.297716516405424,2
809,61,-0.0421956500727922,1
