i,j,t,y,alpha,psi,lambda_t,eps,mover
143,87,2,-1.25880693537818,-1.51466765378175,0.350204436222438,0.05,-0.144343717818865,FALSE
144,442,1,-0.809153829561513,-1.60153617357459,0.531895414880333,0,0.260486929132747,FALSE
144,442,2,-1.20333596206923,-1.60153617357459,0.531895414880333,0.05,-0.183695203374969,FALSE
145,219,1,-1.03574137720725,-0.530906522170303,-0.815288489378081,0,0.310453634341134,FALSE
145,219,2,-1.13401651399336,-0.530906522170303,-0.815288489378081,0.05,0.162178497555022,FALSE
146,408,1,-0.708917219489011,-1.4617555849959,0.32354608066295,0,0.42929228484394,TRUE
146,806,2,-0.552565751050894,-1.4617555849959,0.170067886407573,0.05,0.689121947537434,TRUE
147,92,1,1.78567669670848,0.687916772975828,0.639966506598666,0,0.45779341713399,TRUE
147,174,2,0.133559058693751,0.687916772975828,-0.476775540745471,0.05,-0.127582173536605,TRUE
148,844,1,2.74718204625037,2.10010894052567,0.68156275415037,0,-0.0344896484256697,FALSE
148,844,2,3.59830567902378,2.10010894052567,0.68156275415037,0.05,0.766633984347739,FALSE
149,787,1,-0.943653999675078,-1.28703047603518,0.0526162155358089,0,0.290760260824292,FALSE
149,787,2,-1.47569100296358,-1.28703047603518,0.0526162155358089,0.05,-0.29127674246421,FALSE
150,369,1,0.786343137702837,0.787738847475178,0.244065714143905,0,-0.245461423916245,FALSE
150,369,2,0.430453370249583,0.787738847475178,0.244065714143905,0.05,-0.6513511913695,FALSE
151,491,1,0.963472850481473,0.76904224100091,0.209163219540824,0,-0.0147326100602609,FALSE
151,491,2,1.25398981594114,0.76904224100091,0.209163219540824,0.05,0.225784355399409,FALSE
152,60,1,0.507848695471456,0.332202578950118,0.0481781486513085,0,0.127467967870029,TRUE
152,918,2,1.57528910294774,0.332202578950118,1.00061209612868,0.05,0.192474427868943,TRUE
153,68,1,-1.72812470002034,-1.00837660827701,-0.335094378400812,0,-0.384653713342519,FALSE
153,68,2,-1.22576066100799,-1.00837660827701,-0.335094378400812,0.05,0.0677103256698289,FALSE
154,583,1,-0.322851713340993,-0.119452606630659,-0.621169367733041,0,0.417770261022707,FALSE
154,583,2,-0.485388867164008,-0.119452606630659,-0.621169367733041,0.05,0.205233107199692,FALSE
155,791,1,-0.480928344602662,-0.280395335170247,-0.436773399464056,0,0.23624039003164,FALSE
155,791,2,-1.1474387605006,-0.280395335170247,-0.436773399464056,0.05,-0.480270025866296,FALSE
156,949,1,-0.175387978407958,0.56298953322048,-0.575657887002515,0,-0.162719624625923,FALSE
156,949,2,0.506501382612313,0.56298953322048,-0.575657887002515,0.05,0.469169736394348,FALSE
157,215,1,0.231641526769025,-0.372438756103829,0.231650487736204,0,0.37242979513665,FALSE
157,215,2,-0.491717251131023,-0.372438756103829,0.231650487736204,0.05,-0.400928982763398,FALSE
158,332,1,0.41839392325786,0.976973386685621,-0.476474054442137,0,-0.0821054089856241,TRUE
158,687,2,0.165184169713082,0.976973386685621,-0.225900109755365,0.05,-0.635889107217174,TRUE
159,956,1,-1.29256877776844,-0.374580857767014,-0.877274591554104,0,-0.0407133284473191,TRUE
159,25,2,-1.27114023865871,-0.374580857767014,-0.929092836921702,0.05,-0.0174665439699906,TRUE
160,526,1,0.79702925338176,1.05271146557933,-0.2270910525326,0,-0.0285911596649715,FALSE
160,526,2,1.01785376751973,1.05271146557933,-0.2270910525326,0.05,0.142233354472995,FALSE
161,811,1,-1.13168940599675,-1.04917700666607,-0.0406589474250131,0,-0.0418534519056752,FALSE
161,811,2,-1.32689605037665,-1.04917700666607,-0.0406589474250131,0.05,-0.28706009628557,FALSE
162,684,1,-1.0078582279742,-1.26015524475811,0.241484822014812,0,0.0108121947691013,FALSE
162,684,2,-0.742957091476385,-1.26015524475811,0.241484822014812,0.05,0.225713331266915,FALSE
163,575,1,3.12850484836327,3.2410399349424,0.312153927730013,0,-0.424689014309146,FALSE
163,575,2,3.21341385256101,3.2410399349424,0.312153927730013,0.05,-0.389780010111407,FALSE
164,821,1,-0.342349183971533,-0.416857588160432,0.197674353287103,0,-0.123165949098204,TRUE
164,835,2,-0.475319159252267,-0.416857588160432,-0.0822361312610194,0.05,-0.0262254398308158,TRUE
165,831,1,1.11111082267803,0.298227591540715,0.594978170402145,0,0.217905060735174,FALSE
165,831,2,0.683416972813604,0.298227591540715,0.594978170402145,0.05,-0.259788789129256,FALSE
166,18,1,0.570395038881624,0.636569674033849,-0.263120329367906,0,0.196945694215681,FALSE
166,18,2,0.582570534622987,0.636569674033849,-0.263120329367906,0.05,0.159121189957045,FALSE
167,180,1,-0.213987939834075,-0.483780625708744,0.264349463315212,0,0.00544322255945729,FALSE
167,180,2,0.124918225204473,-0.483780625708744,0.264349463315212,0.05,0.294349387598005,FALSE
168,355,1,0.212418990407411,0.516862044313609,-0.494353245008882,0,0.189910191102685,FALSE
168,355,2,0.183240164987916,0.516862044313609,-0.494353245008882,0.05,0.110731365683189,FALSE
169,547,1,0.538989790263752,0.368964527385086,-0.0826463008844652,0,0.252671563763131,TRUE
169,572,2,1.35415448149997,0.368964527385086,1.15334280683971,0.05,-0.218152852724833,TRUE
170,517,1,-0.605924382296171,-0.215380507641693,0.10801403301273,0,-0.498557907667208,TRUE
170,467,2,-0.757031628301301,-0.215380507641693,-0.339288960722642,0.05,-0.252362159936966,TRUE
171,921,1,0.0589790721267493,0.0652930335253153,-0.323208769505119,0,0.316894808106553,FALSE
171,921,2,-0.131793993108803,0.0652930335253153,-0.323208769505119,0.05,0.0761217428710002,FALSE
172,971,1,0.018760267912185,-0.034067253738464,0.245010004710693,0,-0.192182483060043,FALSE
172,971,2,-0.0801084708594201,-0.034067253738464,0.245010004710693,0.05,-0.341051221831649,FALSE
173,480,1,2.73693929521879,2.12845189901618,0.532267116098374,0,0.0762202801042329,FALSE
173,480,2,2.68418706831906,2.12845189901618,0.532267116098374,0.05,-0.0265319467954946,FALSE
174,204,1,-1.16538837116046,-0.741336096272828,0.16234896388153,0,-0.586401238769166,FALSE
174,204,2,-0.431454816578567,-0.741336096272828,0.16234896388153,0.05,0.0975323158127317,FALSE
175,81,1,-0.574544965605644,-1.09599626707466,0.25948205755519,0,0.26196924391383,FALSE
175,81,2,-0.576501507245286,-1.09599626707466,0.25948205755519,0.05,0.210012702274187,FALSE
176,689,1,0.624222631263401,0.0377883991710788,0.429239846208642,0,0.157194385883679,TRUE
176,545,2,0.585062374703311,0.0377883991710788,0.347492274010071,0.05,0.149781701522161,TRUE
177,276,1,1.60057708536177,0.310480749443137,1.06483426884597,0,0.225262067072661,FALSE
177,276,2,1.5242884640737,0.310480749443137,1.06483426884597,0.05,0.098973445784596,FALSE
178,729,1,1.096645082009,0.436523478910183,0.495228840288168,0,0.164892762810649,FALSE
178,729,2,0.975616148197893,0.436523478910183,0.495228840288168,0.05,-0.00613617100045802,FALSE
179,982,1,-0.0875037484421545,-0.458365332711106,0.0278287080272808,0,0.34303287624167,FALSE
179,982,2,-0.277917303140689,-0.458365332711106,0.0278287080272808,0.05,0.102619321543136,FALSE
180,248,1,-1.06903885572124,-1.06332613397119,0.0880679942766391,0,-0.0937807160266896,FALSE
180,248,2,-0.527148283562025,-1.06332613397119,0.0880679942766391,0.05,0.398109856132527,FALSE
181,939,1,1.36524431937278,1.26318517608949,-0.0126649745565852,0,0.114724117839876,TRUE
181,249,2,1.32536118249199,1.26318517608949,-0.149885188403711,0.05,0.162061194806207,TRUE
182,129,1,-0.674077447990997,-0.349650387953555,0.00103778277913307,0,-0.325464842816575,FALSE
182,129,2,-0.0498985515810668,-0.349650387953555,0.00103778277913307,0.05,0.248714053593355,FALSE
183,19,1,-1.62668847521028,-0.865512862653374,-0.632138578971698,0,-0.129037033585211,TRUE
183,484,2,-1.29237270935155,-0.865512862653374,-0.116694451707632,0.05,-0.360165394990546,TRUE
184,313,1,-0.360490976961081,-0.236279568941097,0.0504815666351556,0,-0.17469297465514,FALSE
184,313,2,-0.108076718023054,-0.236279568941097,0.0504815666351556,0.05,0.0277212842828865,FALSE
185,887,1,0.301420217482347,-0.197175894348552,0.143332148938953,0,0.355263962891947,FALSE
185,887,2,-0.0574195658103953,-0.197175894348552,0.143332148938953,0.05,-0.0535758204007956,FALSE
186,563,1,1.6622160628555,1.10992028971364,0.256678531783796,0,0.295617241358063,TRUE
186,773,2,1.35120197402699,1.10992028971364,0.49549469852052,0.05,-0.304213014207167,TRUE
187,942,1,0.459264844527755,0.0847372921971965,0.256548870471269,0,0.11797868185929,FALSE
187,942,2,0.627489236201839,0.0847372921971965,0.256548870471269,0.05,0.236203073533373,FALSE
188,28,1,1.96629687762462,0.754053785184522,0.402472426079357,0,0.809770666360744,FALSE
188,28,2,0.97898672797987,0.754053785184522,0.402472426079357,0.05,-0.227539483284008,FALSE
189,47,1,-0.540262761308364,-0.499292017172261,0.104418849574601,0,-0.145389593710704,FALSE
189,47,2,-0.394788539709541,-0.499292017172261,0.104418849574601,0.05,-0.049915372111881,FALSE
190,427,1,-0.195568337732972,0.214445309581601,-0.941771752345613,0,0.53175810503104,FALSE
190,427,2,-1.03863904300398,0.214445309581601,-0.941771752345613,0.05,-0.361312600239968,FALSE
191,632,1,0.026497853169025,-0.324685911490835,0.248523832183198,0,0.102659932476662,FALSE
191,632,2,-0.0552958173507037,-0.324685911490835,0.248523832183198,0.05,-0.0291337380430668,FALSE
192,105,1,0.567496529364684,0.0945835281735714,0.358171661886031,0,0.114741339305081,FALSE
192,105,2,0.942180506488834,0.0945835281735714,0.358171661886031,0.05,0.439425316429232,FALSE
193,65,1,-0.222725244097332,-0.895363357977542,-0.0454898954126766,0,0.718128009292886,FALSE
193,65,2,-1.18315267233082,-0.895363357977542,-0.0454898954126766,0.05,-0.292299418940606,FALSE
194,827,1,-1.91002499750391,-1.31080153332797,-0.695319128881795,0,0.096095664705855,FALSE
194,827,2,-1.83462210694821,-1.31080153332797,-0.695319128881795,0.05,0.12149855526156,FALSE
195,306,1,2.23138163583808,1.99721338474797,0.182072703874825,0,0.0520955472152835,FALSE
195,306,2,2.35723906474929,1.99721338474797,0.182072703874825,0.05,0.127952976126502,FALSE
196,262,1,0.905565700092231,0.600708823672418,-0.0699043452232419,0,0.374761221643055,FALSE
196,262,2,0.39393765511659,0.600708823672418,-0.0699043452232419,0.05,-0.186866823332586,FALSE
197,631,1,-1.7252361777386,-1.25127136162494,-0.34110614022215,0,-0.132858675891501,FALSE
197,631,2,-1.16511430197662,-1.25127136162494,-0.34110614022215,0.05,0.377263199870474,FALSE
198,91,1,-1.70708445367151,-0.611165916680421,-1.06487068349381,0,-0.0310478534972793,FALSE
198,91,2,-1.19391295634149,-0.611165916680421,-1.06487068349381,0.05,0.432123643832736,FALSE
199,977,1,-1.1259175151804,-1.18548008459731,-0.125981102899674,0,0.185543672316588,TRUE
199,76,2,-2.55663306057834,-1.18548008459731,-1.12631722228663,0.05,-0.294835753694403,TRUE
200,383,1,1.87373149403136,2.19881034888372,0.267954171824306,0,-0.593033026676664,FALSE
200,383,2,2.14887896357781,2.19881034888372,0.267954171824306,0.05,-0.367885557130212,FALSE
201,441,1,2.09580849015115,1.31241297643351,0.440469050725779,0,0.342926462991856,FALSE
201,441,2,2.06348742360558,1.31241297643351,0.440469050725779,0.05,0.260605396446286,FALSE
202,72,1,-0.0914765508231113,-0.265145056696353,0.164939413666707,0,0.00872909220653495,FALSE
202,72,2,-0.575602430942299,-0.265145056696353,0.164939413666707,0.05,-0.525396787912653,FALSE
203,657,1,1.40954968233932,0.54319405923209,0.674418722430206,0,0.191936900677021,FALSE
203,657,2,0.82754174121284,0.54319405923209,0.674418722430206,0.05,-0.440071040449456,FALSE
204,633,1,0.56734251483422,-0.41433994791886,0.641551648903721,0,0.340130813849359,FALSE
204,633,2,-0.00258436908066545,-0.41433994791886,0.641551648903721,0.05,-0.279796070065526,FALSE
205,9,1,-0.456002632472434,-0.476246894615578,0.393013049854174,0,-0.372768787711029,FALSE
205,9,2,0.00825666395513562,-0.476246894615578,0.393013049854174,0.05,0.0414905087165402,FALSE
206,689,1,-0.451350819363466,-0.788602837850243,0.429239846208642,0,-0.0919878277218656,FALSE
206,689,2,-0.206325004842006,-0.788602837850243,0.429239846208642,0.05,0.103037986799594,FALSE
207,495,1,0.0706992590274719,-0.594617267459511,0.584860026721034,0,0.0804564997659491,FALSE
207,495,2,0.161608864296664,-0.594617267459511,0.584860026721034,0.05,0.121366105035141,FALSE
208,477,1,2.28531232648283,1.65090746733669,0.321030367531354,0,0.313374491614784,FALSE
208,477,2,1.83943992068312,1.65090746733669,0.321030367531354,0.05,-0.182497914184923,FALSE
209,983,1,0.00282836656024002,-0.0540281250854405,-0.174702226051927,0,0.231558717697608,TRUE
209,919,2,-0.793792479469312,-0.0540281250854405,-0.404671034124449,0.05,-0.385093320259422,TRUE
210,79,1,0.981056103009992,0.119245236427584,0.213239942310475,0,0.648570924271933,FALSE
210,79,2,0.761636971445503,0.119245236427584,0.213239942310475,0.05,0.379151792707444,FALSE
211,805,1,1.52601449825992,0.243687429599092,0.666667265565686,0,0.615659803095138,FALSE
211,805,2,1.65816475951008,0.243687429599092,0.666667265565686,0.05,0.697810064345306,FALSE
212,482,1,1.09100379996957,1.23247587848534,0.123142039767073,0,-0.264614118282839,FALSE
212,482,2,1.54036752688376,1.23247587848534,0.123142039767073,0.05,0.134749608631351,FALSE
213,285,1,-1.44102196961756,-0.51606383094478,-0.506416218413942,0,-0.418541920258842,FALSE
213,285,2,-1.26321737973556,-0.51606383094478,-0.506416218413942,0.05,-0.290737330376841,FALSE
214,484,1,-1.19131614041824,-0.992507150392037,-0.116694451707632,0,-0.0821145383185671,FALSE
214,484,2,-0.498273931656813,-0.992507150392037,-0.116694451707632,0.05,0.560927670442857,FALSE
215,846,1,2.28497918271838,1.67569693240319,0.631400448849489,0,-0.0221181985342963,FALSE
215,846,2,2.29833723868757,1.67569693240319,0.631400448849489,0.05,-0.0587601425651043,FALSE
216,584,1,-1.22883554991665,-0.441163216905286,-0.169629164043853,0,-0.61804316896751,FALSE
216,584,2,-0.0733061462501922,-0.441163216905286,-0.169629164043853,0.05,0.487486234698946,FALSE
217,397,1,0.00146092654602592,-0.723065969939874,0.933951141342381,0,-0.209424244856482,TRUE
217,102,2,-0.950799271085507,-0.723065969939874,0.0469880469265191,0.05,-0.324721348072152,TRUE
218,509,1,-1.14672549417131,-1.23627311888329,0.027192130563335,0,0.0623554941486506,FALSE
218,509,2,-0.817752504201579,-1.23627311888329,0.027192130563335,0.05,0.341328484118379,FALSE
219,743,1,-2.23367197536456,-1.2847157223178,-0.312140306638246,0,-0.63681594640852,FALSE
219,743,2,-1.15495207491862,-1.2847157223178,-0.312140306638246,0.05,0.391903954037424,FALSE
220,406,1,-1.94314551883455,-0.573973479297987,-1.18038363494964,0,-0.188788404586922,FALSE
220,406,2,-1.84833383697548,-0.573973479297987,-1.18038363494964,0.05,-0.143976722727858,FALSE
221,370,1,1.86509148230352,0.617985817166529,1.45997052170481,0,-0.212864856567817,FALSE
221,370,2,2.85115573291846,0.617985817166529,1.45997052170481,0.05,0.723199394047115,FALSE
222,802,1,0.595726248301365,1.10984813892972,-0.176400816056939,0,-0.337721074571415,FALSE
222,802,2,1.31374277893123,1.10984813892972,-0.176400816056939,0.05,0.330295456058453,FALSE
223,745,1,0.218535702360287,0.707588353835588,-0.200359035182704,0,-0.288693616292597,FALSE
223,745,2,0.669713560455212,0.707588353835588,-0.200359035182704,0.05,0.112484241802328,FALSE
224,948,1,-0.453404261351696,-0.363657297095253,-0.0788183898298653,0,-0.0109285744265782,FALSE
224,948,2,0.0189921516460893,-0.363657297095253,-0.0788183898298653,0.05,0.411467838571207,FALSE
225,331,1,0.0916000903867387,0.0597499373846007,0.0533280423240262,0,-0.0214778893218881,TRUE
225,547,2,-0.245710769506826,0.0597499373846007,-0.0826463008844652,0.05,-0.272814406006962,TRUE
226,539,1,-0.249427118765461,-0.70459646368007,0.0969742476263865,0,0.358195097288222,TRUE
226,641,2,-0.575900578676234,-0.70459646368007,0.135467391223474,0.05,-0.0567715062196378,TRUE
227,217,1,-0.998931765780699,-0.71721816157401,-0.533559681926788,0,0.2518460777201,TRUE
227,867,2,-1.19951179768446,-0.71721816157401,-0.235853955953334,0.05,-0.296439680157115,TRUE
228,687,1,0.310327502335206,0.88465049897692,-0.225900109755365,0,-0.348422886886349,FALSE
228,687,2,0.756359338073049,0.88465049897692,-0.225900109755365,0.05,0.0476089488514941,FALSE
229,411,1,-0.792473502064698,-1.01559257860354,0.284707714064736,0,-0.0615886375258889,FALSE
229,411,2,-0.182808786371151,-1.01559257860354,0.284707714064736,0.05,0.498076078167657,FALSE
230,634,1,2.02605715099756,1.95529396549246,0.0370203949774753,0,0.0337427905276171,FALSE
230,634,2,2.51378004321568,1.95529396549246,0.0370203949774753,0.05,0.471465682745742,FALSE
231,373,1,0.116629476145375,-0.0903195939658516,0.21769581083559,0,-0.0107467407243639,FALSE
231,373,2,0.367170734935289,-0.0903195939658516,0.21769581083559,0.05,0.18979451806555,FALSE
232,308,1,0.783655856444961,0.214538826629216,0.414459425525615,0,0.15465760429013,FALSE
232,308,2,0.708500273789128,0.214538826629216,0.414459425525615,0.05,0.0295020216342964,FALSE
233,547,1,-1.20623783604753,-0.738527704739573,-0.0826463008844652,0,-0.385063830423493,FALSE
233,547,2,-0.928553625968967,-0.738527704739573,-0.0826463008844652,0.05,-0.157379620344928,FALSE
234,718,1,0.339112447955094,-0.57438868976327,0.93725239992837,0,-0.0237512622100064,TRUE
234,604,2,-0.325998841130112,-0.57438868976327,0.0111703222445664,0.05,0.187219526388592,TRUE
235,227,1,-1.54014406090038,-1.31701613230524,-0.229910200695241,0,0.00678227210010099,FALSE
235,227,2,-1.55466285067083,-1.31701613230524,-0.229910200695241,0.05,-0.0577365176703452,FALSE
236,718,1,0.764702639580445,-0.182925388372727,0.93725239992837,0,0.0103756280248019,FALSE
236,718,2,0.575573831467823,-0.182925388372727,0.93725239992837,0.05,-0.228753180087819,FALSE
237,847,1,-0.326357087992675,0.418982404924464,-0.396314883405963,0,-0.349024609511176,FALSE
237,847,2,0.0731043323194789,0.418982404924464,-0.396314883405963,0.05,0.000436810800978041,FALSE
238,570,1,-0.487101476484504,0.32430434416138,-0.619916649097828,0,-0.191489171548056,TRUE
238,771,2,-0.659267416402023,0.32430434416138,-0.882063012521801,0.05,-0.151508748041602,TRUE
239,840,1,-0.586985504870604,-0.781536487054751,0.592117771106968,0,-0.39756678892282,FALSE
239,840,2,0.120813573311762,-0.781536487054751,0.592117771106968,0.05,0.260232289259546,FALSE
240,406,1,-2.30505817420305,-0.788621970854002,-1.18038363494964,0,-0.336052568399413,FALSE
240,406,2,-1.63177905673029,-0.788621970854002,-1.18038363494964,0.05,0.287226549073351,FALSE
241,941,1,-0.58891290376574,-0.502198718342861,-0.0237509000702634,0,-0.0629632853526155,FALSE
241,941,2,-0.504237700007384,-0.502198718342861,-0.0237509000702634,0.05,-0.0282880815942594,FALSE
242,49,1,1.81473667009749,1.49606066984635,0.141965080733145,0,0.176710919517999,FALSE
242,49,2,1.71162142212463,1.49606066984635,0.141965080733145,0.05,0.0235956715451326,FALSE
243,171,1,-0.307387633385457,-1.13730362066575,0.744468648440639,0,0.0854473388396488,FALSE
243,171,2,-0.137324321606742,-1.13730362066575,0.744468648440639,0.05,0.205510650618364,FALSE
244,623,1,0.775033860775389,-0.179051594380198,0.573281401738104,0,0.380804053417484,FALSE
