i,j,y,t,alpha_hat,psi_hat
210,79,0.981056103009992,1,0.12250517149854234,0.7488413657292052
210,79,0.761636971445503,2,0.12250517149854234,0.7488413657292052
211,805,1.52601449825992,1,0.3908887554592937,1.2012008734257063
211,805,1.65816475951008,2,0.3908887554592937,1.2012008734257063
212,482,1.09100379996957,1,0.6585543465294672,0.6571313168971977
212,482,1.54036752688376,2,0.6585543465294672,0.6571313168971977
213,285,-1.44102196961756,1,-1.584521388710808,0.2324017140342481
213,285,-1.26321737973556,2,-1.584521388710808,0.2324017140342481
214,484,-1.19131614041824,1,-1.2873396854982644,0.44254464946073796
214,484,-0.498273931656813,2,-1.2873396854982644,0.44254464946073796
215,846,2.28497918271838,1,0.8256415130468757,1.4660166976560993
215,846,2.29833723868757,2,0.8256415130468757,1.4660166976560993
216,584,-1.22883554991665,1,-1.1659135931875526,0.5148427451041316
216,584,-0.0733061462501922,2,-1.1659135931875526,0.5148427451041316
217,397,0.00146092654602592,1,-1.592694957189681,1.628402929749009
217,102,-0.950799271085507,2,-1.592694957189681,0.6076486400908716
218,509,-1.14672549417131,1,-1.6371204447487333,0.6548814455622887
218,509,-0.817752504201579,2,-1.6371204447487333,0.6548814455622887
219,743,-2.23367197536456,1,-1.9524817968813966,0.2581697717398066
219,743,-1.15495207491862,2,-1.9524817968813966,0.2581697717398066
220,406,-1.94314551883455,1,-1.293171754440546,-0.602567923464469
220,406,-1.84833383697548,2,-1.293171754440546,-0.602567923464469
221,370,1.86509148230352,1,0.30319787951101596,2.054925728099974
221,370,2.85115573291846,2,0.30319787951101596,2.054925728099974
222,802,0.595726248301365,1,0.3979803280510532,0.5567541855652443
222,802,1.31374277893123,2,0.3979803280510532,0.5567541855652443
223,745,0.218535702360287,1,0.15744702438507424,0.28667760702267525
223,745,0.669713560455212,2,0.15744702438507424,0.28667760702267525
224,948,-0.453404261351696,1,-0.624534812022786,0.40732875716998274
224,948,0.0189921516460893,2,-0.624534812022786,0.40732875716998274
225,331,0.0916000903867387,1,-0.6960462085961518,0.8066223002909083
225,547,-0.245710769506826,2,-0.6960462085961518,0.4313594377813082
226,539,-0.249427118765461,1,-1.1474719293578928,0.7086194702274115
226,641,-0.575900578676234,2,-1.1474719293578928,0.7609966910466792
227,217,-0.998931765780699,1,-1.1745160171678113,0.014163702608219851
227,867,-1.19951179768446,2,-1.1745160171678113,0.13642476826224342
228,687,0.310327502335206,1,0.2553183431265494,0.2780250770775781
228,687,0.756359338073049,2,0.2553183431265494,0.2780250770775781
229,411,-0.792473502064698,1,-1.3134098402569725,0.8257686960390479
229,411,-0.182808786371151,2,-1.3134098402569725,0.8257686960390479
230,634,2.02605715099756,1,1.487299608006733,0.7826189890998866
230,634,2.51378004321568,2,1.487299608006733,0.7826189890998866
231,373,0.116629476145375,1,-0.7833940320410588,1.0252941375813909
231,373,0.367170734935289,2,-0.7833940320410588,1.0252941375813909
232,308,0.783655856444961,1,-0.28536208787136064,1.0314401529884052
232,308,0.708500273789128,2,-0.28536208787136064,1.0314401529884052
233,547,-1.20623783604753,1,-1.4987551687895566,0.4313594377813082
233,547,-0.928553625968967,2,-1.4987551687895566,0.4313594377813082
234,718,0.339112447955094,1,-0.998567620222151,1.3232577706935111
234,604,-0.325998841130112,2,-0.998567620222151,0.6869910765757729
235,227,-1.54014406090038,1,-1.5518729630049537,0.004469507219348706
235,227,-1.55466285067083,2,-1.5518729630049537,0.004469507219348706
236,718,0.764702639580445,1,-0.653119535169377,1.3232577706935111
236,718,0.575573831467823,2,-0.653119535169377,1.3232577706935111
237,847,-0.326357087992675,1,-0.2679243538490147,0.14129797601241662
237,847,0.0731043323194789,2,-0.2679243538490147,0.14129797601241662
238,570,-0.487101476484504,1,-0.3776998226795412,0.0035731350914891854
238,771,-0.659267416402023,2,-0.3776998226795412,-0.39454238261893376
239,840,-0.586985504870604,1,-1.4719635797325772,1.2388776139531563
239,840,0.120813573311762,2,-1.4719635797325772,1.2388776139531563
240,406,-2.30505817420305,1,-1.3658506920022009,-0.602567923464469
240,406,-1.63177905673029,2,-1.3658506920022009,-0.602567923464469
241,941,-0.58891290376574,1,-0.918739158836757,0.37216385695019505
241,941,-0.504237700007384,2,-0.918739158836757,0.37216385695019505
242,49,1.81473667009749,1,1.0950020320866378,0.6681770140244221
242,49,1.71162142212463,2,1.0950020320866378,0.6681770140244221
243,171,-0.307387633385457,1,-1.4232671786294715,1.200911201133372
243,171,-0.137324321606742,2,-1.4232671786294715,1.200911201133372
244,623,0.775033860775389,1,-0.8760695515511697,1.2264893260287106
244,623,-0.0741943118203072,2,-0.8760695515511697,1.2264893260287106
245,166,1.32506875096137,1,1.0701332334632334,0.28672866971777156
245,166,1.38865505540064,2,1.0701332334632334,0.28672866971777156
246,644,-0.301128172227364,1,-0.5713808439345612,0.4414636192494038
246,639,-0.929145549659013,2,-0.5713808439345612,-0.5289756532666582
247,649,-0.987961650329649,1,-1.8825172299639021,0.8143555841095877
247,649,-1.14836164137898,2,-1.8825172299639021,0.8143555841095877
248,634,-0.564955514884547,1,-1.5880780388245999,0.7826189890998866
248,634,-1.04596258456488,2,-1.5880780388245999,0.7826189890998866
249,451,-0.20325430128462,1,-0.5421405382284649,0.6677301273643074
249,451,0.454433479556305,2,-0.5421405382284649,0.6677301273643074
250,726,0.353745834256114,1,-0.5632998368277682,0.8529811619990267
250,726,0.225616816086403,2,-0.5632998368277682,0.8529811619990267
251,518,-1.68813475571218,1,-1.530733664598858,0.13197703552289314
251,518,-1.10937850243975,2,-1.530733664598858,0.13197703552289314
252,145,-0.380864812056974,1,-1.0318085916524242,0.0938633590173471
252,145,-1.49502565321318,2,-1.0318085916524242,0.0938633590173471
253,793,0.446814186555532,1,0.008577993646179727,0.24405723604178978
253,63,0.922987230340872,2,0.008577993646179727,1.1085881935622548
254,474,1.59064450477486,1,0.6706467965797448,0.8460008446450452
254,474,1.44265077767472,2,0.6706467965797448,0.8460008446450452
255,190,-0.280883694266399,1,-0.568984632662163,0.4528283605489542
255,190,0.0485711500399814,2,-0.568984632662163,0.4528283605489542
256,474,1.01201674369037,1,0.2325529246257848,0.8460008446450452
256,474,1.14509079485129,2,0.2325529246257848,0.8460008446450452
257,361,0.759406369869337,1,0.023796118411483436,0.7193399239541091
257,361,0.726865714861848,2,0.023796118411483436,0.7193399239541091
258,287,-1.01336344853659,1,-0.8602882907220991,-0.07410194216176048
258,287,-0.855417017231129,2,-0.8602882907220991,-0.07410194216176048
259,483,-0.62480719075353,1,-1.7761697472660476,1.1054610462231416
259,483,-0.716610211332282,2,-1.7761697472660476,1.1054610462231416
260,996,0.268290676020283,1,-0.911894505230842,1.219766191507069
260,996,0.347452696532171,2,-0.911894505230842,1.219766191507069
261,391,-1.36718640991398,1,-1.4627113497781903,0.1651712013242202
261,391,-1.22789388699396,2,-1.4627113497781903,0.1651712013242202
262,295,0.00828040389365691,1,-0.7063696279215187,0.5323132205700755
262,424,0.284092157118483,2,-0.7063696279215187,1.172798596285102
263,108,0.640869191902441,1,0.636827406920827,-0.25492341397485546
263,108,0.122938793989502,2,0.636827406920827,-0.25492341397485546
264,867,2.26534703001117,1,2.1334321864142316,0.13642476826224342
264,447,2.9653808013632,2,2.1334321864142316,0.8274386902836639
265,194,2.42325034051013,1,1.465028833498229,1.0031697085155022
265,115,0.820900647864693,2,1.465028833498229,-0.6890763871371374
266,897,0.173007742128872,1,-0.6135577130617194,1.0137498436289754
266,897,0.62737651900564,2,-0.6135577130617194,1.0137498436289754
267,981,-2.50465179015809,1,-2.0517039893217595,-0.37751526032850324
267,248,-1.48904212400464,2,-2.0517039893217595,0.48722932480929215
268,491,0.169675225085394,1,-0.9134522701623234,0.7661781806399159
268,491,-0.464223404130209,2,-0.9134522701623234,0.7661781806399159
269,185,0.262994862400082,1,-0.4712625070017333,0.6113467313486092
269,185,0.0171735862936698,2,-0.4712625070017333,0.6113467313486092
270,669,0.845236081387368,1,0.21336978308320076,0.8369482766146683
270,230,1.56740483590433,2,0.21336978308320076,1.1489530745106284
271,152,0.875929810834227,1,0.535223655844778,0.11077156474353902
271,152,0.416060630342407,2,0.535223655844778,0.11077156474353902
272,183,0.672864374644571,1,0.534955580234661,0.5248534968578245
272,183,1.4467537795404,2,0.534955580234661,0.5248534968578245
273,385,-1.84667382095085,1,-2.163321530084093,0.6182355403281279
273,385,-1.24349815856108,2,-2.163321530084093,0.6182355403281279
274,526,0.795277740805561,1,0.6657220760475708,0.3271123583536745
274,526,1.19039112799693,2,0.6657220760475708,0.3271123583536745
275,30,0.612241292800302,1,-0.58055498716665,1.2479313552167666
275,30,0.722511443299931,2,-0.58055498716665,1.2479313552167666
276,377,0.224792134910697,1,-0.42941090646337576,0.7242146067314598
276,377,0.364815265625471,2,-0.42941090646337576,0.7242146067314598
277,755,0.849137678020849,1,-0.4739822755206191,1.0619500209596782
277,755,0.326797812857269,2,-0.4739822755206191,1.0619500209596782
278,95,0.561095071495154,1,0.01951897723271101,0.675400330300007
278,95,0.828743543570282,2,0.01951897723271101,0.675400330300007
279,191,-0.493403163164652,1,-0.8106153648614711,0.43135910939817707
279,191,-0.265109347761936,2,-0.8106153648614711,0.43135910939817707
280,636,-2.54843716032406,1,-2.011614780977337,-0.372551745061843
280,636,-2.2198958917543,2,-2.011614780977337,-0.372551745061843
281,944,1.29766117309993,1,0.13645885199388164,1.3764937172723766
281,402,1.60537749834585,2,0.13645885199388164,1.2536272501856403
282,257,1.04793884881974,1,0.009667254321881424,1.2728894748940938
282,257,1.51717460961221,2,0.009667254321881424,1.2728894748940938
283,251,-0.240614567624027,1,-1.1629565546667688,1.1304600050792675
283,175,-1.40378830737242,2,-1.1629565546667688,-0.4489497707421766
284,479,-0.381461976409846,1,-0.07780081412715387,0.14563443868406886
284,479,0.517129225523676,2,-0.07780081412715387,0.14563443868406886
285,293,0.112338161206768,1,-0.5450358443626253,0.7501257102961353
285,293,0.297841570660252,2,-0.5450358443626253,0.7501257102961353
286,637,-0.127356425217399,1,-0.1802279772615809,-0.40319739976239866
286,637,-1.03949432883056,2,-0.1802279772615809,-0.40319739976239866
287,300,1.07993187855043,1,0.9309290937329597,0.4040661027278702
287,300,1.59005851437123,2,0.9309290937329597,0.4040661027278702
288,664,0.0150047060494367,1,-0.6610153445512557,0.37498833901855794
288,664,-0.587058717114832,2,-0.6610153445512557,0.37498833901855794
289,654,0.949319962781996,1,-0.13592196357052783,1.18048125358516
289,527,-0.539639173623768,2,-0.13592196357052783,-0.49895653728587647
290,383,1.38460394306305,1,0.2959511665342702,1.0289567829863249
290,383,1.26521195597814,2,0.2959511665342702,1.0289567829863249
291,826,0.2423067920657,1,0.43598913020129115,-0.07705969507620017
291,826,0.475552078184482,2,0.43598913020129115,-0.07705969507620017
292,677,1.2648977832613,1,0.545494714164439,0.6909630032572154
292,525,0.471205081865501,2,0.545494714164439,-0.04584956645929237
293,900,-1.66006675082881,1,-1.3808280741802885,-0.35786036645233144
293,900,-1.81731013043643,2,-1.3808280741802885,-0.35786036645233144
294,434,0.610486848440406,1,1.4781646624165288,-0.7006763427467432
294,434,0.944489790899165,2,1.4781646624165288,-0.7006763427467432
295,21,-0.341648917537392,1,-0.06489181621105439,-0.4121765003919036
295,21,-0.612487715668524,2,-0.06489181621105439,-0.4121765003919036
296,516,1.89886397968313,1,1.2425045814159015,0.3883800647109784
296,516,1.36290531257063,2,1.2425045814159015,0.3883800647109784
297,257,-0.491691394406577,1,-1.9005883947837663,1.2728894748940938
297,257,-0.763706445372768,2,-1.9005883947837663,1.2728894748940938
298,258,-0.271254789021943,1,-0.5535950302440964,0.32290677335443635
298,258,-0.190121724757377,2,-0.5535950302440964,0.32290677335443635
299,268,2.28657371445234,1,0.41439422667438774,1.947250040727245
299,819,0.5251134331033,2,0.41439422667438774,0.0356486534796196
300,417,0.10538986705158,1,-1.4726388233311156,1.3571878031415836
300,417,-0.336291907430644,2,-1.4726388233311156,1.3571878031415836
301,560,-1.12108357599313,1,-1.4178879659595325,0.09464866536808758
301,560,-1.52539502518976,2,-1.4178879659595325,0.09464866536808758
302,331,-0.821538533613493,1,-1.6859146295282579,0.8066223002909083
302,331,-0.937046124861206,2,-1.6859146295282579,0.8066223002909083
303,179,-0.901627680183333,1,-1.736640096464544,0.8628748819403891
303,179,-0.845902748864977,2,-1.736640096464544,0.8628748819403891
304,529,-0.102546975155571,1,-1.3937150669073823,1.5032110424697764
304,529,0.321538926280359,2,-1.3937150669073823,1.5032110424697764
305,775,-0.454270177414828,1,-0.46606534097389757,0.5668512472961396
305,775,0.655841990059312,2,-0.46606534097389757,0.5668512472961396
306,612,-1.92695490511041,1,-2.7916330131644562,0.6088097203719361
306,612,-2.43869168047463,2,-2.7916330131644562,0.6088097203719361
307,473,-0.494104673538238,1,0.02283537972654054,-0.11215119543500804
307,473,0.315473042121303,2,0.02283537972654054,-0.11215119543500804
308,59,0.306649222144537,1,0.5148997749864026,-0.17867219791749206
308,59,0.365805931993284,2,0.5148997749864026,-0.17867219791749206
309,518,1.58302753213003,1,1.569792042076747,0.13197703552289314
309,518,1.82051062306925,2,1.569792042076747,0.13197703552289314
310,21,-0.0190934357456162,1,0.5267362682844952,-0.4121765003919036
310,550,1.04630620679348,2,0.5267362682844952,0.38591673487077716
311,329,0.648501305611321,1,0.32572424195409844,0.539648355315272
311,329,1.08224388892742,2,0.32572424195409844,0.539648355315272
312,536,-0.797710328794425,1,-1.977685801632579,1.1458521934483
312,536,-0.865956887574133,2,-1.977685801632579,1.1458521934483
313,398,0.478598874986734,1,-0.5529271505432793,0.7877609688355981
313,635,-1.1702564267443,2,-0.5529271505432793,-0.37356421950660534
314,758,0.516469991268197,1,-0.5540321850508256,1.2203612179734882
314,758,0.816188074577128,2,-0.5540321850508256,1.2203612179734882
315,141,1.58487824404889,1,0.08060660374064965,1.1965555547859223
315,141,0.969446073004254,2,0.08060660374064965,1.1965555547859223
316,596,-0.131560109519075,1,-0.05868806570149443,0.11108706575685992
316,596,0.236358109629806,2,-0.05868806570149443,0.11108706575685992
317,842,-1.0141383929799,1,-1.6206133043362687,0.13332243832490887
317,842,-1.96044333904282,2,-1.6206133043362687,0.13332243832490887
318,532,1.46394491492081,1,0.8509118698026061,0.7073062501904939
318,532,1.65249132506539,2,0.8509118698026061,0.7073062501904939
319,745,0.843352375046647,1,0.6755959842046133,0.28667760702267525
319,745,1.08119480740793,2,0.6755959842046133,0.28667760702267525
320,275,-0.403014852672888,1,-0.6776851899725943,0.25646798869923226
320,275,-0.439419549873836,2,-0.6776851899725943,0.25646798869923226
321,747,1.11724685210317,1,0.8862003183492051,0.4251706207887899
321,747,1.50549502617282,2,0.8862003183492051,0.4251706207887899
322,578,-1.24759667676682,1,-2.0368002100491376,0.6138311961014928
322,578,-1.59834135112847,2,-2.0368002100491376,0.6138311961014928
323,889,0.647501028021593,1,0.667639011596866,0.18698651734773875
323,194,1.87793322103538,2,0.667639011596866,1.0031697085155022
324,296,-0.417593708770375,1,-1.1380600287609626,0.9246459579670584
324,377,-0.209665784053032,2,-1.1380600287609626,0.7242146067314598
325,152,0.447336387861182,1,-0.056643677798877023,0.11077156474353902
325,152,-0.339080613971858,2,-0.056643677798877023,0.11077156474353902
326,431,-0.748577384199625,1,-0.34766782760099263,-0.08498602718451793
326,431,-0.116730325371396,2,-0.34766782760099263,-0.08498602718451793
327,266,1.11893245382998,1,0.14842565920187134,0.8662244760805577
327,266,0.910367816734878,2,0.14842565920187134,0.8662244760805577
328,165,1.50752364126984,1,0.8444133560775642,0.641228979292241
328,165,1.46376102946977,2,0.8444133560775642,0.641228979292241
329,684,0.185205055894592,1,-0.7116069522735147,0.8064315770171244
329,684,0.0044441935926276,2,-0.7116069522735147,0.8064315770171244
330,896,1.19769859349274,1,0.3747322513958108,0.8745554881717842
330,896,1.30087688564245,2,0.3747322513958108,0.8745554881717842
331,203,-1.1742367689768,1,-2.1851784399358976,1.2447301339841874
331,203,-0.70665984292662,2,-2.1851784399358976,1.2447301339841874
332,139,-0.00447964292554492,1,-0.9586722196583504,0.655570631931981
332,139,-0.601723532527194,2,-0.9586722196583504,0.655570631931981
333,804,1.51227019290074,1,0.8958507187267086,0.6591903229716614
333,804,1.597811890496,2,0.8958507187267086,0.6591903229716614
334,683,0.535682573540637,1,-0.35314411642190136,1.3742617390069098
334,683,1.50655267162938,2,-0.35314411642190136,1.3742617390069098
335,169,-2.13034500411403,1,-2.549021117029783,0.2690662057781326
335,169,-2.42956481838927,2,-2.549021117029783,0.2690662057781326
336,408,-0.73101410983802,1,-1.451040952619477,0.507874330149052
336,408,-1.15531913510283,2,-1.451040952619477,0.507874330149052
337,915,-0.107585410216822,1,-1.2976671047531547,1.0745897947627898
